season,event,team,player,games_played,wins,loses,win_rate,kills,deaths,assists,kill_death_assist_ratio,creep_score,cs/min,gold,gold/min,damage,damage/min,kill_participation,kill_share,gold_share
4,Main,NaJin_White_Shield,Ggoong,10,5,5,50.0,3.5,2.2,4.7,3.73,339.0,8.43,15.2,377,,,70.1,29.9,23.4
4,Main,NaJin_White_Shield,GorillA,10,5,5,50.0,0.4,3.0,8.6,3.0,28.1,0.7,9.8,243,,,76.9,3.4,15.1
4,Main,NaJin_White_Shield,Save,10,5,5,50.0,2.8,3.3,4.0,2.06,282.6,7.03,13.9,344,,,58.1,23.9,21.4
4,Main,NaJin_White_Shield,Watch,10,5,5,50.0,2.0,2.3,4.7,2.91,133.3,3.31,11.3,281,,,57.3,17.1,17.4
4,Main,NaJin_White_Shield,Zefa,10,5,5,50.0,3.0,1.8,3.9,3.83,311.7,7.75,14.7,365,,,59.0,25.6,22.6
4,Main,Oh_My_God,cool,14,8,6,57.1,3.79,3.14,6.64,3.32,314.29,7.82,15.3,380,,,64.9,23.6,22.9
4,Main,Oh_My_God,Gogoing,14,8,6,57.1,3.5,2.57,7.0,4.08,257.79,6.41,13.8,342,,,65.3,21.8,20.6
4,Main,Oh_My_God,Loveling,14,8,6,57.1,3.79,2.43,6.43,4.21,124.79,3.1,12.1,301,,,63.6,23.6,18.1
4,Main,Oh_My_God,san,14,8,6,57.1,4.36,1.93,6.5,5.63,338.21,8.41,15.8,394,,,67.6,27.1,23.7
4,Main,Oh_My_God,Cloud,8,5,3,62.5,0.75,3.13,12.63,4.28,27.5,0.69,10.5,262,,,70.9,4.0,15.3
4,Main,Oh_My_God,DaDa777,6,3,3,50.0,0.5,3.67,6.67,1.95,24.83,0.61,9.1,225,,,58.1,4.1,14.1
4,Main,Samsung_Blue,Acorn,13,8,5,61.5,1.69,3.08,8.31,3.25,194.85,5.69,11.0,323,,,60.2,10.2,19.2
4,Main,Samsung_Blue,Dade,13,8,5,61.5,5.08,3.54,5.23,2.91,267.54,7.82,13.4,391,,,62.0,30.6,23.2
4,Main,Samsung_Blue,Deft,13,8,5,61.5,6.38,2.69,5.08,4.26,257.08,7.51,13.5,396,,,69.0,38.4,23.5
4,Main,Samsung_Blue,Heart,13,8,5,61.5,0.69,3.77,12.08,3.39,28.0,0.82,8.9,261,,,76.9,4.2,15.5
4,Main,Samsung_Blue,Spirit,13,8,5,61.5,2.77,2.38,7.62,4.35,122.69,3.58,10.7,313,,,62.5,16.7,18.6
4,Main,Samsung_White,Dandy,17,15,2,88.2,4.94,1.88,11.06,8.5,108.29,3.71,11.0,375,,,70.8,21.9,19.4
4,Main,Samsung_White,imp,17,15,2,88.2,6.18,1.71,7.29,7.9,217.65,7.45,12.4,423,,,59.6,27.3,21.9
4,Main,Samsung_White,Looper,17,15,2,88.2,4.18,1.24,10.82,12.14,203.71,6.97,11.7,402,,,66.4,18.5,20.7
4,Main,Samsung_White,Mata,17,15,2,88.2,1.06,1.59,14.88,10.04,20.12,0.69,8.6,294,,,70.6,4.7,15.2
4,Main,Samsung_White,PawN,17,15,2,88.2,6.24,1.47,8.29,9.88,245.41,8.4,12.9,443,,,64.3,27.6,22.9
4,Main,SK_Gaming,CandyPanda,6,2,4,33.3,3.17,2.67,4.17,2.75,331.5,8.46,14.7,375,,,62.0,26.8,24.2
4,Main,SK_Gaming,fredy122,6,2,4,33.3,2.83,4.83,4.17,1.45,259.33,6.62,12.8,326,,,59.2,23.9,21.0
4,Main,SK_Gaming,Jesiz,6,2,4,33.3,2.17,3.67,4.33,1.77,281.67,7.19,13.0,331,,,54.9,18.3,21.4
4,Main,SK_Gaming,nRated,6,2,4,33.3,0.5,3.67,6.17,1.82,20.0,0.51,8.4,216,,,56.3,4.2,13.9
4,Main,SK_Gaming,Svenskeren,3,2,1,66.7,5.0,3.0,5.0,3.33,195.33,4.36,14.7,327,,,69.8,34.9,20.5
4,Main,SK_Gaming,Gilius,3,0,3,0.0,1.33,5.33,5.33,1.25,107.33,3.19,9.0,268,,,71.4,14.3,18.0
4,Main,Royal_Club,Cola,20,12,8,60.0,3.05,3.0,6.75,3.27,206.7,5.84,11.7,330,,,63.0,19.6,19.9
4,Main,Royal_Club,corn,20,12,8,60.0,3.4,2.95,7.75,3.78,264.6,7.48,12.9,366,,,71.7,21.9,22.0
4,Main,Royal_Club,inSec,20,12,8,60.0,2.95,3.55,6.7,2.72,111.75,3.16,10.4,293,,,62.1,19.0,17.7
4,Main,Royal_Club,Uzi,20,12,8,60.0,5.6,2.45,5.25,4.43,310.85,8.79,14.7,416,,,69.8,36.0,25.1
4,Main,Royal_Club,Zero,20,12,8,60.0,0.55,3.0,11.2,3.92,21.85,0.62,9.0,255,,,75.6,3.5,15.3
4,Main,Taipei_Assassins,Achie,6,1,5,16.7,1.17,3.0,4.33,1.83,272.67,6.61,12.3,297,,,55.9,11.9,20.7
4,Main,Taipei_Assassins,BeBe,6,1,5,16.7,2.5,3.33,3.83,1.9,340.0,8.25,14.3,347,,,64.4,25.4,24.2
4,Main,Taipei_Assassins,Jay,6,1,5,16.7,0.67,3.0,5.0,1.89,29.17,0.71,8.5,205,,,57.6,6.8,14.3
4,Main,Taipei_Assassins,Morning,6,1,5,16.7,2.5,3.67,3.83,1.73,334.33,8.11,13.7,332,,,64.4,25.4,23.1
4,Main,Taipei_Assassins,Winds,6,1,5,16.7,3.0,2.5,4.17,2.87,127.5,3.09,10.5,255,,,72.9,30.5,17.7
4,Main,TSM,Amazing,10,5,5,50.0,2.4,3.9,7.7,2.59,119.1,3.47,10.5,305,,,78.3,18.6,18.5
4,Main,TSM,Bjergsen,10,5,5,50.0,3.0,2.2,5.7,3.95,293.2,8.55,13.1,382,,,67.4,23.3,23.2
4,Main,TSM,Dyrus,10,5,5,50.0,2.2,3.3,6.1,2.52,211.5,6.16,11.3,329,,,64.3,17.1,20.0
4,Main,TSM,Lustboy,10,5,5,50.0,0.8,3.1,9.2,3.23,18.1,0.53,8.5,247,,,77.5,6.2,15.0
4,Main,TSM,WildTurtle,10,5,5,50.0,4.5,2.1,4.6,4.33,266.8,7.78,13.2,385,,,70.5,34.9,23.4
5,Main,Ahq_eSports_Club,Albis,10,4,6,40.0,0.8,3.1,6.7,2.42,30.9,0.86,7.6,212,,,60.0,6.4,13.1
5,Main,Ahq_eSports_Club,AN,10,4,6,40.0,4.4,1.6,3.9,5.19,329.3,9.21,14.4,404,,,66.4,35.2,25.0
5,Main,Ahq_eSports_Club,Mountain,10,4,6,40.0,1.6,3.1,6.2,2.52,120.9,3.38,10.8,302,,,62.4,12.8,18.7
5,Main,Ahq_eSports_Club,Westdoor,10,4,6,40.0,2.8,2.4,4.4,3.0,278.4,7.78,13.0,363,,,57.6,22.4,22.4
5,Main,Ahq_eSports_Club,Ziv,10,4,6,40.0,2.9,3.3,5.0,2.39,243.6,6.81,12.0,337,,,63.2,23.2,20.8
5,Main,Bangkok_Titans,007x,6,0,6,0.0,1.33,4.17,4.0,1.28,91.17,3.19,7.6,267,,,71.1,17.8,19.2
5,Main,Bangkok_Titans,G4,6,0,6,0.0,2.17,5.17,3.5,1.1,192.67,6.75,8.9,312,,,75.6,28.9,22.5
5,Main,Bangkok_Titans,Lloyd,6,0,6,0.0,1.67,4.33,3.33,1.15,202.83,7.1,9.1,317,,,66.7,22.2,22.9
5,Main,Bangkok_Titans,Moss,6,0,6,0.0,0.33,3.0,5.33,1.89,36.5,1.28,5.8,203,,,75.6,4.4,14.6
5,Main,Bangkok_Titans,WarL0cK,6,0,6,0.0,2.0,3.33,3.0,1.5,169.0,5.92,8.2,288,,,66.7,26.7,20.8
5,Main,Cloud9,Balls,7,3,4,42.9,2.86,4.14,3.86,1.62,197.86,5.96,10.8,324,,,56.6,24.1,20.1
5,Main,Cloud9,Hai,7,3,4,42.9,2.14,3.86,5.71,2.04,99.71,3.01,10.0,300,,,66.3,18.1,18.6
5,Main,Cloud9,Incarnati0n,7,3,4,42.9,3.71,3.0,4.71,2.81,296.43,8.94,12.8,386,,,71.1,31.3,24.0
5,Main,Cloud9,LemonNation,7,3,4,42.9,0.29,4.14,7.71,1.93,28.57,0.86,7.6,230,,,67.5,2.4,14.3
5,Main,Cloud9,Sneaky,7,3,4,42.9,2.86,2.71,4.86,2.84,261.0,7.87,12.2,369,,,65.1,24.1,22.9
5,Main,Counter_Logic_Gaming,aphromoo,6,2,4,33.3,1.17,4.5,7.17,1.85,27.5,0.84,7.2,219,,,75.8,10.6,14.0
5,Main,Counter_Logic_Gaming,ZionSpartan,6,2,4,33.3,2.33,4.17,4.17,1.56,205.0,6.26,10.0,306,,,59.1,21.2,19.7
5,Main,Counter_Logic_Gaming,Doublelift,6,2,4,33.3,3.83,3.17,4.67,2.68,286.83,8.76,12.9,395,,,77.3,34.8,25.3
5,Main,Counter_Logic_Gaming,Pobelter,6,2,4,33.3,2.33,3.33,6.33,2.6,258.17,7.89,11.4,349,,,78.8,21.2,22.4
5,Main,Counter_Logic_Gaming,Xmithie,6,2,4,33.3,1.33,3.17,6.83,2.58,104.33,3.19,9.5,291,,,74.2,12.1,18.7
5,Main,EDward_Gaming,Clearlove,9,4,5,44.4,1.89,2.33,8.0,4.24,103.44,3.23,9.9,309,,,81.7,15.6,18.7
5,Main,EDward_Gaming,Deft,9,4,5,44.4,3.44,1.78,5.22,4.88,284.56,8.88,12.6,394,,,71.6,28.4,23.8
5,Main,EDward_Gaming,Meiko,9,4,5,44.4,0.78,2.22,8.67,4.25,25.11,0.78,7.4,230,,,78.0,6.4,13.9
5,Main,EDward_Gaming,PawN,9,4,5,44.4,2.89,2.33,6.67,4.1,264.44,8.25,12.2,380,,,78.9,23.9,23.0
5,Main,EDward_Gaming,AmazingJ,6,4,2,66.7,2.33,2.33,4.33,2.86,215.83,6.97,10.6,341,,,50.6,17.7,20.1
5,Main,EDward_Gaming,Koro1,3,0,3,0.0,4.67,4.67,2.33,1.5,226.0,6.6,11.5,336,,,70.0,46.7,21.3
5,Main,Flash_Wolves,Karsa,10,5,5,50.0,2.4,2.4,7.9,4.29,141.6,3.39,12.7,305,,,73.6,17.1,18.8
5,Main,Flash_Wolves,Maple,10,5,5,50.0,4.7,1.6,6.0,6.69,350.1,8.39,16.1,384,,,76.4,33.6,23.7
5,Main,Flash_Wolves,Steak,10,5,5,50.0,1.8,2.2,7.8,4.36,257.7,6.17,13.3,318,,,68.6,12.9,19.6
5,Main,Flash_Wolves,SwordArt,10,5,5,50.0,0.5,2.3,10.0,4.57,25.3,0.61,9.4,224,,,75.0,3.6,13.8
5,Main,Flash_Wolves,NL,9,5,4,55.6,5.0,2.44,6.22,4.59,348.11,8.34,16.5,395,,,77.7,34.6,24.3
5,Main,Flash_Wolves,Kkramer,1,0,1,0.0,1.0,3.0,6.0,2.33,393.0,9.38,16.1,384,,,70.0,10.0,23.8
5,Main,Fnatic,Febiven,12,7,5,58.3,4.25,1.92,5.92,5.3,338.67,9.43,14.8,411,,,64.9,27.1,23.0
5,Main,Fnatic,Huni,12,7,5,58.3,3.92,3.92,6.92,2.77,282.5,7.87,14.1,392,,,69.1,25.0,21.9
5,Main,Fnatic,Reignover,12,7,5,58.3,2.58,3.08,7.67,3.32,117.75,3.28,11.5,320,,,65.4,16.5,17.9
5,Main,Fnatic,Rekkles,12,7,5,58.3,4.25,2.67,6.67,4.09,332.5,9.26,15.2,423,,,69.7,27.1,23.6
5,Main,Fnatic,YellOwStaR,12,7,5,58.3,0.67,3.08,9.58,3.32,48.92,1.36,8.7,241,,,65.4,4.3,13.5
5,Main,H2k_2d-Gaming,Hjarnan,6,2,4,33.3,4.17,2.17,4.0,3.77,250.83,7.91,12.0,378,,,75.4,38.5,23.7
5,Main,H2k_2d-Gaming,kaSing,6,2,4,33.3,1.33,3.0,7.67,3.0,29.5,0.93,7.8,244,,,83.1,12.3,15.3
5,Main,H2k_2d-Gaming,loulex,6,2,4,33.3,0.83,3.0,5.83,2.22,88.83,2.8,8.5,269,,,61.5,7.7,16.8
5,Main,H2k_2d-Gaming,Odoamne,6,2,4,33.3,2.83,1.83,3.0,3.18,251.67,7.94,11.2,353,,,53.8,26.2,22.0
5,Main,H2k_2d-Gaming,Ryu,6,2,4,33.3,1.67,3.5,4.67,1.81,259.0,8.17,11.3,357,,,58.5,15.4,22.3
5,Main,Invictus_Gaming,KAKAO,6,2,4,33.3,1.67,2.5,7.33,3.6,115.17,3.19,10.4,289,,,77.1,14.3,18.6
5,Main,Invictus_Gaming,Kitties,6,2,4,33.3,1.17,3.33,6.67,2.35,24.17,0.67,7.7,214,,,67.1,10.0,13.7
5,Main,Invictus_Gaming,Rookie,6,2,4,33.3,3.67,2.17,4.83,3.92,325.17,9.0,13.5,374,,,72.9,31.4,24.0
5,Main,Invictus_Gaming,Zz1tai,6,2,4,33.3,2.0,2.83,6.67,3.06,248.5,6.88,11.7,322,,,74.3,17.1,20.7
5,Main,Invictus_Gaming,Kid,5,1,4,20.0,1.8,2.6,3.8,2.15,267.6,7.87,11.3,333,,,68.3,22.0,22.6
5,Main,Invictus_Gaming,Time,1,1,0,100.0,10.0,1.0,12.0,22.0,405.0,8.66,20.9,447,,,75.9,34.5,23.9
5,Main,ROX_Tigers,GorillA,17,11,6,64.7,0.53,3.29,11.35,3.61,37.94,1.07,8.4,237,,,73.2,3.3,14.0
5,Main,ROX_Tigers,Hojin,17,11,6,64.7,2.24,1.65,8.65,6.61,97.47,2.74,10.3,289,,,67.0,13.8,17.1
5,Main,ROX_Tigers,Kuro,17,11,6,64.7,4.88,1.88,7.24,6.44,288.0,8.09,13.8,387,,,74.6,30.1,22.8
5,Main,ROX_Tigers,PraY,17,11,6,64.7,3.82,2.12,7.0,5.11,301.76,8.48,14.1,397,,,66.7,23.6,23.5
5,Main,ROX_Tigers,Smeb,17,11,6,64.7,4.76,2.53,5.71,4.14,277.24,7.79,13.7,384,,,64.5,29.3,22.7
5,Main,KT_Rolster,Arrow,10,6,4,60.0,5.0,1.2,5.7,8.92,336.7,8.74,15.3,396,,,74.3,34.7,23.7
5,Main,KT_Rolster,Nagne,10,6,4,60.0,3.3,2.0,5.6,4.45,339.5,8.81,14.5,377,,,61.8,22.9,22.5
5,Main,KT_Rolster,Piccaboo,10,6,4,60.0,0.4,2.2,10.6,5.0,54.4,1.41,9.1,235,,,76.4,2.8,14.1
5,Main,KT_Rolster,Score,10,6,4,60.0,1.3,2.0,8.1,4.7,129.2,3.35,11.5,299,,,65.3,9.0,17.8
5,Main,KT_Rolster,Ssumday,10,6,4,60.0,4.4,2.6,5.3,3.73,303.9,7.88,14.1,366,,,67.4,30.6,21.9
5,Main,LGD_Gaming,GODV,6,2,4,33.3,3.5,3.17,6.17,3.05,324.67,8.62,14.4,382,,,71.6,25.9,23.7
5,Main,LGD_Gaming,imp,6,2,4,33.3,5.83,3.5,4.0,2.81,336.0,8.92,15.3,406,,,72.8,43.2,25.2
5,Main,LGD_Gaming,Pyl,6,2,4,33.3,0.17,3.5,9.33,2.71,36.17,0.96,8.6,227,,,70.4,1.2,14.1
5,Main,LGD_Gaming,TBQ,6,2,4,33.3,1.5,4.0,6.5,2.0,117.0,3.11,10.7,284,,,59.3,11.1,17.7
5,Main,LGD_Gaming,Flame,3,2,1,66.7,3.67,2.0,4.33,4.0,234.33,6.03,12.6,324,,,45.3,20.8,19.3
5,Main,LGD_Gaming,Acorn,3,0,3,0.0,1.33,3.33,4.33,1.7,222.0,6.09,10.8,295,,,60.7,14.3,19.2
5,Main,Origen,Amazing,13,7,6,53.8,1.54,2.54,5.46,2.76,120.46,2.97,11.3,279,,,64.1,14.1,17.3
5,Main,Origen,Mithy,13,7,6,53.8,0.54,3.15,7.69,2.61,26.15,0.65,8.7,215,,,75.4,4.9,13.3
5,Main,Origen,Soaz,13,7,6,53.8,2.15,3.23,4.23,1.98,281.69,6.95,13.3,329,,,58.5,19.7,20.3
5,Main,Origen,xPeke,13,7,6,53.8,1.92,2.62,4.0,2.26,386.31,9.54,15.7,387,,,54.2,17.6,23.9
5,Main,Origen,Niels,13,7,6,53.8,4.77,1.92,4.15,4.64,368.92,9.11,16.5,408,,,81.7,43.7,25.2
5,Main,PaiN_Gaming,brTT,6,2,4,33.3,3.83,2.83,4.67,3.0,259.83,7.18,13.2,363,,,78.5,35.4,23.2
5,Main,PaiN_Gaming,Dioud,6,2,4,33.3,0.67,3.0,8.5,3.06,39.17,1.08,7.9,218,,,84.6,6.2,13.9
5,Main,PaiN_Gaming,Kami,6,2,4,33.3,2.83,2.67,6.33,3.44,299.33,8.27,13.6,375,,,84.6,26.2,23.9
5,Main,PaiN_Gaming,Mylon,6,2,4,33.3,2.33,4.17,5.17,1.8,252.17,6.97,12.3,339,,,69.2,21.5,21.7
5,Main,PaiN_Gaming,SirT,6,2,4,33.3,1.17,3.83,6.83,2.09,99.67,2.75,9.8,270,,,73.8,10.8,17.2
5,Main,SK_Telecom_T1,Bang,16,15,1,93.8,5.19,0.75,6.69,15.83,300.44,8.91,14.6,433,,,69.3,30.3,23.8
5,Main,SK_Telecom_T1,Bengi,16,15,1,93.8,2.25,1.94,9.0,5.81,97.88,2.9,10.5,311,,,65.7,13.1,17.1
5,Main,SK_Telecom_T1,MaRin,16,15,1,93.8,4.88,2.19,4.75,4.4,295.56,8.77,14.0,416,,,56.2,28.5,22.9
5,Main,SK_Telecom_T1,Wolf,16,15,1,93.8,0.44,1.63,11.44,7.31,39.06,1.16,8.5,251,,,69.3,2.6,13.8
5,Main,SK_Telecom_T1,Faker,12,11,1,91.7,4.58,1.5,6.42,7.33,278.08,8.29,13.3,396,,,64.4,26.8,21.9
5,Main,SK_Telecom_T1,Easyhoon,4,4,0,100.0,3.75,1.0,7.5,11.25,325.0,9.5,14.8,433,,,65.2,21.7,23.4
5,Main,TSM,Bjergsen,6,1,5,16.7,3.67,2.67,5.67,3.5,362.33,8.69,15.4,368,,,87.5,34.4,24.8
5,Main,TSM,Dyrus,6,1,5,16.7,2.0,3.0,3.5,1.83,247.17,5.93,12.0,288,,,51.6,18.8,19.5
5,Main,TSM,Lustboy,6,1,5,16.7,0.67,4.0,8.67,2.33,41.0,0.98,9.1,218,,,87.5,6.3,14.7
5,Main,TSM,Santorin,6,1,5,16.7,1.0,3.17,6.0,2.21,107.0,2.57,10.4,251,,,65.6,9.4,16.9
5,Main,TSM,WildTurtle,6,1,5,16.7,3.33,4.0,5.17,2.13,323.33,7.75,14.9,357,,,79.7,31.3,24.1
6,Main,Ahq_eSports_Club,Albis,6,3,3,50.0,0.67,1.67,6.33,4.2,26.5,0.66,10.3,257,,,65.6,6.3,14.3
6,Main,Ahq_eSports_Club,AN,6,3,3,50.0,1.83,1.83,4.0,3.18,369.17,9.21,16.3,407,,,54.7,17.2,22.7
6,Main,Ahq_eSports_Club,Mountain,6,3,3,50.0,3.17,2.83,4.67,2.76,176.83,4.41,14.6,363,,,73.4,29.7,20.2
6,Main,Ahq_eSports_Club,Ziv,6,3,3,50.0,2.5,2.0,3.5,3.0,332.0,8.28,15.5,387,,,56.3,23.4,21.6
6,Main,Ahq_eSports_Club,Westdoor,5,3,2,60.0,2.6,3.2,4.6,2.25,317.6,7.96,15.3,384,,,62.1,22.4,20.9
6,Main,Ahq_eSports_Club,Chawy,1,0,1,0.0,2.0,2.0,3.0,2.5,390.0,9.51,15.0,366,,,83.3,33.3,23.1
6,Main,Albus_NoX_Luna,Kira,10,4,6,40.0,2.5,4.2,3.7,1.48,284.6,7.83,13.1,360,,,62.0,25.0,21.6
6,Main,Albus_NoX_Luna,Likkrit,10,4,6,40.0,1.4,4.0,5.1,1.63,42.6,1.17,9.7,267,,,65.0,14.0,15.9
6,Main,Albus_NoX_Luna,aMiracle,10,4,6,40.0,2.6,2.1,3.1,2.71,308.3,8.48,13.7,377,,,57.0,26.0,22.6
6,Main,Albus_NoX_Luna,PvPStejos,10,4,6,40.0,1.9,3.4,4.8,1.97,135.2,3.72,11.8,325,,,67.0,19.0,19.5
6,Main,Albus_NoX_Luna,Smurf,10,4,6,40.0,1.6,2.9,4.0,1.93,260.7,7.17,12.5,343,,,56.0,16.0,20.5
6,Main,Cloud9,Impact,9,3,6,33.3,3.0,3.67,3.56,1.79,354.56,8.19,16.2,374,,,64.1,29.3,21.7
6,Main,Cloud9,Jensen,9,3,6,33.3,3.33,2.11,3.67,3.32,416.67,9.63,17.5,404,,,68.5,32.6,23.4
6,Main,Cloud9,Meteos,9,3,6,33.3,1.22,2.44,4.78,2.45,184.11,4.25,14.1,327,,,58.7,12.0,19.0
6,Main,Cloud9,Smoothie,9,3,6,33.3,0.22,3.67,6.56,1.85,32.78,0.76,10.4,241,,,66.3,2.2,13.9
6,Main,Cloud9,Sneaky,9,3,6,33.3,2.44,3.67,4.44,1.88,371.0,8.57,16.4,380,,,67.4,23.9,22.0
6,Main,Counter_Logic_Gaming,aphromoo,6,3,3,50.0,0.83,2.83,10.17,3.88,19.67,0.55,9.3,259,,,75.0,5.7,14.4
6,Main,Counter_Logic_Gaming,Darshan,6,3,3,50.0,2.67,2.0,5.17,3.92,257.83,7.2,12.8,358,,,53.4,18.2,19.9
6,Main,Counter_Logic_Gaming,Huhi,6,3,3,50.0,4.5,2.5,5.0,3.8,304.17,8.5,14.1,393,,,64.8,30.7,21.9
6,Main,Counter_Logic_Gaming,Stixxay,6,3,3,50.0,4.67,2.17,5.83,4.85,326.33,9.12,15.2,425,,,71.6,31.8,23.7
6,Main,Counter_Logic_Gaming,Xmithie,6,3,3,50.0,2.0,2.0,7.0,4.5,172.5,4.82,12.9,359,,,61.4,13.6,20.0
6,Main,EDward_Gaming,Clearlove,11,5,6,45.5,2.0,1.91,6.45,4.43,168.91,4.4,13.0,338,,,69.9,16.5,19.7
6,Main,EDward_Gaming,Deft,11,5,6,45.5,3.18,2.0,5.27,4.23,332.82,8.68,15.0,392,,,69.9,26.3,22.9
6,Main,EDward_Gaming,Meiko,11,5,6,45.5,0.91,2.55,8.64,3.75,32.09,0.84,9.8,255,,,78.9,7.5,14.9
6,Main,EDward_Gaming,Mouse,7,4,3,57.1,1.57,2.71,5.71,2.68,304.71,7.29,14.8,354,,,53.1,11.5,20.2
6,Main,EDward_Gaming,Scout,7,3,4,42.9,3.86,2.57,4.43,3.22,298.71,8.47,13.5,383,,,73.4,34.2,22.6
6,Main,EDward_Gaming,PawN,4,2,2,50.0,5.75,2.25,4.75,4.67,339.75,7.77,16.7,382,,,77.8,42.6,21.9
6,Main,EDward_Gaming,Koro1,4,1,3,25.0,1.25,5.0,4.5,1.15,238.75,7.39,10.8,333,,,62.2,13.5,20.6
6,Main,Flash_Wolves,Karsa,6,2,4,33.3,2.33,2.33,4.83,3.07,186.5,4.0,15.5,332,,,70.5,23.0,19.3
6,Main,Flash_Wolves,MMD,6,2,4,33.3,1.33,2.33,4.17,2.36,354.67,7.6,16.6,356,,,54.1,13.1,20.7
6,Main,Flash_Wolves,Maple,6,2,4,33.3,4.17,2.83,3.17,2.59,403.67,8.65,18.0,386,,,72.1,41.0,22.5
6,Main,Flash_Wolves,NL,6,2,4,33.3,2.17,1.67,3.67,3.5,419.0,8.98,18.4,395,,,57.4,21.3,23.0
6,Main,Flash_Wolves,SwordArt,6,2,4,33.3,0.17,2.0,4.67,2.42,34.83,0.75,11.6,248,,,47.5,1.6,14.4
6,Main,G2_Esports,Expect,6,1,5,16.7,3.0,2.67,1.67,1.75,302.5,8.01,13.6,360,,,62.2,40.0,21.8
6,Main,G2_Esports,mithy,6,1,5,16.7,0.17,2.17,5.5,2.62,37.33,0.99,8.8,233,,,75.6,2.2,14.1
6,Main,G2_Esports,Perkz,6,1,5,16.7,2.33,3.33,2.5,1.45,321.67,8.52,13.4,356,,,64.4,31.1,21.5
6,Main,G2_Esports,Trick,6,1,5,16.7,1.33,3.0,4.83,2.06,160.5,4.25,12.3,327,,,82.2,17.8,19.8
6,Main,G2_Esports,Zven,6,1,5,16.7,0.67,2.0,3.5,2.08,352.83,9.34,14.2,375,,,55.6,8.9,22.7
6,Main,H2k_2d-Gaming,FORG1VEN,13,8,5,61.5,2.77,1.0,5.15,7.92,365.54,10.1,15.6,430,,,56.3,19.7,23.6
6,Main,H2k_2d-Gaming,Jankos,13,8,5,61.5,3.08,1.92,6.62,5.04,142.0,3.92,12.6,348,,,68.9,21.9,19.1
6,Main,H2k_2d-Gaming,Odoamne,13,8,5,61.5,3.08,2.69,4.85,2.94,297.85,8.23,14.2,393,,,56.3,21.9,21.6
6,Main,H2k_2d-Gaming,Ryu,13,8,5,61.5,4.08,2.08,4.31,4.04,284.31,7.86,14.1,389,,,59.6,29.0,21.3
6,Main,H2k_2d-Gaming,Vander,13,8,5,61.5,1.08,1.54,7.15,5.35,27.08,0.75,9.5,262,,,58.5,7.7,14.4
6,Main,I_May,AmazingJ,6,2,4,33.3,2.0,2.67,6.17,3.06,316.0,7.42,14.6,342,,,74.2,18.2,20.4
6,Main,I_May,Avoidless,6,2,4,33.3,1.83,3.0,6.33,2.72,133.5,3.13,13.1,306,,,74.2,16.7,18.3
6,Main,I_May,Jinjiao,6,2,4,33.3,3.67,1.5,4.33,5.33,359.5,8.44,16.2,380,,,72.7,33.3,22.7
6,Main,I_May,Athena,5,2,3,40.0,1.8,2.8,5.4,2.57,365.2,8.16,16.9,377,,,57.1,14.3,22.2
6,Main,I_May,Road,5,1,4,20.0,0.8,3.4,6.2,2.06,62.4,1.46,10.6,247,,,70.0,8.0,15.1
6,Main,I_May,BaeMe,2,1,1,50.0,4.0,1.0,4.0,8.0,296.5,8.12,13.8,376,,,84.2,42.1,22.2
6,Main,INTZ,Jockster,6,1,5,16.7,0.33,4.83,2.83,0.66,26.0,0.78,7.8,232,,,48.7,5.1,14.3
6,Main,INTZ,micaO,6,1,5,16.7,1.33,3.0,2.17,1.17,261.83,7.83,11.8,354,,,53.8,20.5,21.9
6,Main,INTZ,Revolta,6,1,5,16.7,1.33,3.0,3.0,1.44,127.83,3.82,10.4,313,,,66.7,20.5,19.3
6,Main,INTZ,tockers,6,1,5,16.7,2.0,2.17,0.67,1.23,297.0,8.89,12.3,367,,,41.0,30.8,22.7
6,Main,INTZ,Yang,6,1,5,16.7,1.5,2.67,2.67,1.56,270.0,8.08,11.8,355,,,64.1,23.1,21.9
6,Main,ROX_Tigers,GorillA,16,10,6,62.5,0.94,3.06,10.0,3.57,28.88,0.76,10.4,275,,,69.2,5.9,14.9
6,Main,ROX_Tigers,Kuro,16,10,6,62.5,3.25,2.38,7.06,4.34,309.31,8.14,14.9,393,,,65.2,20.6,21.3
6,Main,ROX_Tigers,Peanut,16,10,6,62.5,4.44,1.81,6.13,5.83,149.88,3.95,13.7,361,,,66.8,28.1,19.6
6,Main,ROX_Tigers,PraY,16,10,6,62.5,4.13,2.19,6.75,4.97,338.69,8.92,16.1,425,,,68.8,26.1,23.0
6,Main,ROX_Tigers,Smeb,16,10,6,62.5,3.06,2.69,6.63,3.6,307.19,8.09,14.9,393,,,61.3,19.4,21.3
6,Main,Royal_Never_Give_Up,Looper,10,4,6,40.0,2.0,2.9,5.0,2.41,268.7,7.84,12.3,360,,,66.0,18.9,21.0
6,Main,Royal_Never_Give_Up,Mata,10,4,6,40.0,0.5,2.8,7.4,2.82,27.6,0.8,8.6,252,,,74.5,4.7,14.7
6,Main,Royal_Never_Give_Up,Mlxg,10,4,6,40.0,1.8,2.9,5.2,2.41,136.3,3.98,11.2,327,,,66.0,17.0,19.1
6,Main,Royal_Never_Give_Up,Uzi,10,4,6,40.0,4.2,1.8,3.5,4.28,319.8,9.33,14.2,414,,,72.6,39.6,24.1
6,Main,Royal_Never_Give_Up,Xiaohu,10,4,6,40.0,2.1,2.4,4.1,2.58,280.3,8.17,12.4,363,,,58.5,19.8,21.1
